repo,sha,date,author,at_snapshot,subject
pandas,22d411b851dbba8c859029faaad83c89d89bb327,2026-03-26 11:03:27 -0700,jbrockmendel,True,TST: use approximate comparison for pairwise rolling corr on 32-bit (#64860)
pandas,70a07b84c8d243157d3aec0c0899fd3fe7c87219,2026-03-26 11:05:15 -0700,jbrockmendel,True,DEPR: float_precision in read_csv (#64666)
pandas,389b3c081204be2df64405aaf2ee5224b4bc8880,2026-03-26 11:07:20 -0700,jbrockmendel,True,TST: remove strict=False from xfail markers (#64840)
pandas,496599f4dc086c115c1bf5f1b664a4760b8ae019,2026-03-26 11:54:02 -0700,jbrockmendel,True,"DEPR: deprecate fastparquet engine, engine keyword, and io.parquet.engine option (#64673)"
pandas,67d5c93bb471641a9120495a59ad71e6ab75bc25,2026-03-26 14:34:22 -0700,jbrockmendel,True,"DEPR: Deprecate dayofweek, dayofyear, daysinmonth (#64729)"
pandas,82767f6699350bde7618d4f8efc8c577de23b6a4,2026-03-27 08:50:56 -0700,jbrockmendel,True,DEPR: Deprecate .at setitem with expansion (#64753)
pandas,ddda255f13a6b7d5127e97ebe672e44c84f39d6a,2026-03-27 08:53:39 -0700,jbrockmendel,True,TST: remove np.sum xfails from rolling/expanding consistency tests (#64859)
pandas,b870e08611d2f8437973ee30c9c81c89b9ac00d6,2026-03-27 08:58:35 -0700,jbrockmendel,True,TST: remove/fix stale xfails (#64858)
pandas,c650acfc45fbae6bbb63b816e215642b7efe0622,2026-03-27 09:00:18 -0700,jbrockmendel,True,BUG: fix RecursionError in fillna with dict and duplicate MultiIndex columns (#64856)
pandas,2bc19b85c2245d5044dbfccea845eb56dc3d2456,2026-03-27 11:27:30 -0700,jbrockmendel,True,DEPR: deprecate dropna keyword and io.hdf.dropna_table option in HDFStore (#64718)
pandas,7559662e41cca855d143a2751ef8bb358af71431,2026-03-27 11:30:17 -0700,jbrockmendel,True,DEPR: Deprecate passing non-dict to DataFrame.from_dict (#64725)
pandas,b76d4d1c32a2f5eba1b31e53465274bd01250e39,2026-03-27 17:01:47 -0700,jbrockmendel,True,TST: remove stale strict=False xfails (#64901)
pandas,e45c4f5b697ccab76b4baf11aefafd3a61fec9a9,2026-03-27 17:02:56 -0700,jbrockmendel,True,DOC: Clarify BusinessDay offset parameter docstring (#64898)
pandas,360662984e17dd879db1c1622cab6512db3b399f,2026-03-27 17:04:03 -0700,jbrockmendel,True,DOC: Clarify that weekly anchor day is the end of the period (#64900)
pandas,d92518ddc06633be8b8facae78be4cde3e98d2fd,2026-03-27 17:06:23 -0700,jbrockmendel,True,"DOC: Clarify interaction between format, unit, and origin in to_datetime (#64897)"
pandas,0089173fdb58913001ec5117e43aef364d0889d0,2026-03-28 11:27:55 -0700,jbrockmendel,True,TST: remove stale strict=False xfails (#64903)
pandas,1d9db54499db6fa7f063771643382371f4dd05c1,2026-03-29 10:56:39 -0700,jbrockmendel,True,REV: revert #64689 MultiIndex.loc datetime64-to-date conversion (#64912)
pandas,cbdfc5858c695584adf9de3c547896dc05357672,2026-03-29 11:01:25 -0700,jbrockmendel,True,BUG: Fix KeyError in DataFrame.to_stata with convert_dates and invalid column names (#64896)
pandas,465a265399fefb08bdb99d5ec150c043e6502625,2026-03-29 11:06:09 -0700,jbrockmendel,True,"DEPR: Deprecate weekday property on DatetimeIndex, PeriodIndex, Period (#64857)"
pandas,19931e46af120b04ed95f9a2f1905666516cf58e,2026-03-29 11:07:59 -0700,jbrockmendel,True,TST: add tests for NaN/NA issues resolved by distinguish_nan_and_na (#64854)
pandas,5e02e42a3b2eb3e6ea960679fed596d1ab3a0471,2026-03-29 11:12:10 -0700,jbrockmendel,True,BUG: date_range excludes last offset boundary when end time < start time (#64790)
pandas,1566c1053d80dd7815c536b995f5d3f72a715d8a,2026-03-30 08:21:46 -0700,jbrockmendel,True,BUG: fix HDFStore.select scope resolution with list-of-conditions on Python 3.12+ (#64881)
pandas,8d19a613ee32cc0c992459c775e7e214b9fa02b1,2026-03-30 17:24:28 -0700,jbrockmendel,True,TST: remove dead-code xfails in test_append_common (#64935)
pandas,8b39cddb67c42ee713eb66c89eb5c9e312bdbff8,2026-03-31 10:26:23 -0700,jbrockmendel,True,REGR: fix plotting DataFrame with descending DatetimeIndex (#64946)
pandas,f6042a7eb7c654165d7c0a95edc035d6a15928f0,2026-03-31 10:37:24 -0700,jbrockmendel,True,TST: add tests for assert_frame_equal/assert_series_equal near int64 bounds (#64950)
pandas,b5fa873f4b76d36d22a75fd58c45427373efc32c,2026-03-31 10:42:10 -0700,jbrockmendel,True,"TST: add test for shift(freq=""infer"") with float-converted DatetimeIndex (#64961)"
pandas,9f4de25cf0c252912b1d4da2b5fefb857112e087,2026-03-31 10:44:00 -0700,jbrockmendel,True,TST: add test for comma-separated fractional seconds in Timestamp (#64964)
pandas,e1143e3e8ae2d5ef48e2f62cd1a7e4bc6ddd5800,2026-03-31 13:34:55 -0700,jbrockmendel,True,DOC: remove stale references to removed parse_dates modes in io.rst (#64967)
pandas,e21df1534f4fc02d73b23680c702b0f5d44505c2,2026-03-31 13:36:00 -0700,jbrockmendel,True,TST: add regression test for datetime64 column index parquet roundtrip (#64963)
pandas,877450d4aa635059e8a9ca4072513b47d6c2d6cc,2026-03-31 13:37:03 -0700,jbrockmendel,True,DOC: Note that groupby column becomes the index in 10min tutorial (#64971)
pandas,171c274bcbabba4a539d592f53d98472151df135,2026-03-31 15:15:55 -0700,jbrockmendel,True,ENH: Support f-string formatting for Period objects (#64970)
pandas,2d59a05a0d6f0b5165b16129b925b92c541a3a95,2026-03-31 15:18:20 -0700,jbrockmendel,True,ENH: DataFrame(list_of_arrays) preserves uniform dtype (#64958)
pandas,310fea147f25492b9bf2582e944d931a25b095a2,2026-03-31 15:20:03 -0700,jbrockmendel,True,BUG: Index.fillna with tuple fill value (#64957)
pandas,bc7a78bb525cc056d832c4c1461bbd1fbf42ff3f,2026-03-31 15:27:13 -0700,jbrockmendel,True,"BUG: SparseArray.astype(""Sparse[int64]"") silently replaced NaT fill_value with 0 (#64955)"
pandas,5c2c352fd14360b8221ba732ae506ba931038f4c,2026-03-31 15:29:12 -0700,jbrockmendel,True,TST: add test for mixed-freq Period setops in object-dtype Index (#64948)
pandas,9c9f270bf256cefef2cf4dbb8844f43e334278f5,2026-03-31 15:30:13 -0700,jbrockmendel,True,TST: add regression test for Index.get_indexer_for with mixed tuples (#64947)
pandas,6077285fe00f611f72ad606cff5b0c5ef1f786d5,2026-03-31 16:35:45 -0700,jbrockmendel,True,TST: regression test for HDFStore.select with non-sorted Categorical (GH#38131) (#64331)
pandas,470b2df8fe4eae493ec7732454d37a5ae6054341,2026-03-31 17:24:10 -0700,jbrockmendel,True,TST: add tests for mixed-resolution datetime64 in object Index (#64916)
pandas,e734ea8f55dc3910cd9c60b15a17d3e1a6eb38d8,2026-04-01 08:32:46 -0700,jbrockmendel,True,"DOC: remove stale ""if level specified"" from reduction docstrings (#64984)"
pandas,1b70623c49275d85d20e4103901fbd9ee794a985,2026-04-01 08:34:19 -0700,jbrockmendel,True,DOC: clarify NDFrame.get returns default when any list key is missing (#64981)
pandas,c339dc558efea93ba697143352f212c03dec6568,2026-04-01 08:36:32 -0700,jbrockmendel,True,DOC: clarify eval/query performance guidance (GH#35367) (#64983)
pandas,7fd9b0a4a44228d7f59b03c0d5011109b7091852,2026-04-01 08:39:48 -0700,jbrockmendel,True,DOC: note optional dependencies for remote URL schemes in read_* docstrings (#64985)
pandas,ee5f15586ab33c8916596bce5ed8a3eea47eaefa,2026-04-01 08:49:43 -0700,jbrockmendel,True,"BUG: hexbin plot now respects rcParams[""image.cmap""] (#64936)"
pandas,00952942491524c8b5d09ca016c97dc8946584d7,2026-04-01 09:45:11 +0900,SALCAN,True,BUG: Fix return type of `loc` when `key` is `slice` (#63413)
pandas,ff8dac94dcc6964255a6b44048a80bfd0d015ce3,2026-04-01 09:49:24 -0700,jbrockmendel,True,BUG: pd.array raises IntCastingNaNError for float-with-NaN to integer dtype (#64956)
pandas,d8dbe3705adf2dc17d3888425e2805eeac8c790d,2026-04-01 11:27:59 -0700,jbrockmendel,True,BUG: groupby with Grouper(freq=...) raises when all keys are NaT (#64789)
pandas,cfb274981ac26e48fe380d9b3ab8cb4f7213eee4,2026-04-02 09:09:35 -0700,jbrockmendel,True,CI: Fix numpy nightly failures from generic timedelta64 deprecation (#64993)
pandas,9633c7d3c2ee395bb9a0a23e704ff67a612d1427,2026-04-02 09:12:09 -0700,jbrockmendel,True,DOC: Document ambiguous and nonexistent params in date_range (#65007)
pandas,c989c188964f5085cb69392fb2e494237fda4f73,2026-04-02 09:17:36 -0700,jbrockmendel,True,PERF: add nogil and cdivision declarations in _libs.algos (#64991)
pandas,9f9c17c05b117b7a4a822ced6d969935dba9b9a0,2026-04-02 09:28:01 -0700,jbrockmendel,True,BUG: fix DataFrame repr exceeding terminal width after horizontal truncation (#64972)
pandas,1146fcbec0a92030cc3b96ff7eceef0174d92a8d,2026-04-02 09:40:27 -0700,jbrockmendel,True,BUG: fix CategoricalIndex.union/intersection with mismatched category order (#64951)
pandas,dbdf5319009b0be6fd96e585309fc33fb4d279b9,2026-04-02 09:40:59 -0700,jbrockmendel,True,BUG: NumpyExtensionArray._validate_setitem_value fails to raise for incompatible values (#64952)
pandas,318af3abf96192b75e2baf4ff3c857a0d39cdf2a,2026-04-02 09:44:45 -0700,jbrockmendel,True,TST: add test for display.precision with float in object index (#64992)
pandas,0563919a033e629c54cef19b1777c19fd75f0124,2026-04-02 09:49:10 -0700,jbrockmendel,True,BUG: fix BusinessHour subtraction landing on opening time (#64853)
pandas,afd515e7fb376206efc99b003a861d02bc733745,2026-04-02 09:56:35 -0700,jbrockmendel,True,BUG: Index.get_indexer with method and NaT/NaN target returns -1 (#64796)
pandas,900ed7088f939db1d73f4531609ef4e2f40fda78,2026-04-02 10:09:50 -0700,jbrockmendel,True,PERF: speed up lexsort_indexer for numeric dtypes (#64794)
pandas,59c520010bb4ab8b96ec41e25642969dd3982e5b,2026-04-02 10:17:26 -0700,jbrockmendel,True,PERF: pre-compute date/datetime column classification in SAS7BDAT reader (#64768)
pandas,6598bb7e67a42ac64c0edfce1268d936b28c38aa,2026-04-02 10:18:17 -0700,jbrockmendel,True,BUG: fix is_subperiod/is_superperiod identity for M/Q/Y frequencies (#64804)
pandas,652198720704dc03a974454ae2906eeb5f89c0c3,2026-04-02 10:19:20 -0700,jbrockmendel,True,PERF/DEP: from_records 2D ndarray optimization and deprecate dict/2D ndarray input (#64642)
pandas,db86679a84eb4d614e18523bf37aec23fea8553c,2026-04-02 10:22:03 -0700,jbrockmendel,True,PERF: avoid data copy in DataFrame.drop for non-contiguous columns (#65006)
pandas,df120b666a19cbd3f6a8d65ae77a056c73c36b17,2026-04-02 10:23:18 -0700,jbrockmendel,True,PERF: avoid redundant isna in NumpyExtensionArray.to_numpy (#65005)
pandas,4b69e1ca84cb257fa0baa9797f3638da52a8f159,2026-04-02 14:43:26 -0700,jbrockmendel,True,PERF: move string decoding from Python into Cython in read_sas (#64771)
pandas,f66bf9acc578755646c848a93c89524d781ffffb,2026-04-02 14:55:31 -0700,jbrockmendel,True,DEPR: deprecate track_times keyword in HDFStore.put (#64726)
pandas,25ad9598486f4469ac3a37e5ae206498b7e7b811,2026-04-02 14:59:04 -0700,jbrockmendel,True,PERF: speed up Index._engine construction (#65030)
pandas,b39643110cae47efd23f197f625aa2f43b9e2704,2026-04-02 15:00:32 -0700,jbrockmendel,True,TST: add tests for DataFrame indexing with DateOffset columns (#65021)
pandas,a333232df90d5bd5e9d9e0af2d1288a326220ec8,2026-04-02 15:02:02 -0700,jbrockmendel,True,CLN: py2 leftover comments mostly (#65025)
pandas,353763e607745e6fad90fed89efe97bd1f87ebae,2026-04-02 15:04:14 -0700,jbrockmendel,True,PERF: fix O(n) linear scan in _bin_search for ObjectEngine.get_loc (#65016)
pandas,182234a48ddf74f3d6384c0bc2450b6b91d26735,2026-04-02 17:21:36 -0700,jbrockmendel,True,PERF: avoid redundant category re-validation in Categorical._simple_new (#65042)
pandas,fc3dd9ce247e21c50f3c03cc1341fef66908e725,2026-04-02 17:23:04 -0700,jbrockmendel,True,CLN: remove using_cow parameter from _iLocIndexer._align_series (#65036)
pandas,2cfc1f577baadb3bb1d19b23be37779f9fcc032d,2026-04-02 17:25:12 -0700,jbrockmendel,True,BUG: date_range with periods=1 raises for offsets that disallow n=0 (#65011)
pandas,994709306876ece5fe0275aa75094cccf7e4e3ea,2026-04-03 09:51:41 -0700,jbrockmendel,True,PERF: add no_nans fast path in nancorr (#65046)
pandas,d2f3fcc2544f5c1e073045e382a689e7bb952f4a,2026-04-03 09:54:59 -0700,jbrockmendel,True,BUG: Fix AssertionError in replace with out-of-bounds datetime (#65009)
pandas,21451ba96d033a72d8e3c39b42d0e4c182161535,2026-04-03 11:14:44 -0700,jbrockmendel,True,PERF: avoid expensive DataFrame snapshot in loc.__setitem__ (#65028)
pandas,b221f52da581133c6ae7a39abe1ac0e88d2d4bef,2026-04-03 11:15:55 -0700,jbrockmendel,True,BUG: DatetimeIndex._is_comparable_dtype raises AttributeError on Arrow date types (#64953)
pandas,2cdf0a76c94345670e83e445ad73010e95a6567e,2026-04-03 11:17:28 -0700,jbrockmendel,True,TST: Add regression test for concat with tz_convert MonthStart index (#65019)
pandas,8004fc5fa739724692c9a7a38024f5325f9d4a48,2026-04-03 13:36:27 -0700,jbrockmendel,True,PERF: restore hash table pre-allocation in value_count (#65027)
pandas,e74cb0eaf7e8d12100ceb8c421e32fdb79267195,2026-04-03 13:38:04 -0700,jbrockmendel,True,"BUG: date_range with start==end and inclusive=""left""/""right"" returns empty (#65014)"
pandas,2e964e01fc8437ae4865a21a66d031cc0d047b52,2026-04-03 14:55:34 -0700,jbrockmendel,True,PERF: read SAS page headers in Cython instead of Python (#64769)
pandas,635936b0165a98c99ab1f04667bf2cda73f995c7,2026-04-03 15:14:54 -0700,jbrockmendel,True,"BUG: exclude RangeIndex from _can_use_libjoin, fix _union sorting (#64797)"
pandas,d0d694992679d87a41c748a278b6b09d1dad9889,2026-04-04 09:52:31 -0700,jbrockmendel,True,PERF: use searchsorted in IntervalIndex.get_indexer for monotonic indexes (#64786)
pandas,b4e75fc7883590cd70953c8dc63438ef6c6a9560,2026-04-04 09:57:30 -0700,jbrockmendel,True,TST: Add roundtrip regression test for to_csv with embedded newlines (#65058)
pandas,fca423f64cbdde8aa81f8fa683519cf5b78c2e06,2026-04-04 10:07:21 -0700,jbrockmendel,True,PERF: minor optimizations in _libs.algos (#65054)
pandas,123187a55c08cc44e8ed02163fdf6f533f01b680,2026-04-04 10:38:36 -0700,jbrockmendel,True,PERF: cythonize scalar fillna (#64644)
pandas,bd6f023b3eb82989d6a276c7d1493615635e2fdf,2026-04-04 11:15:46 -0700,jbrockmendel,True,BUG: use uint64_t instead of size_t for row counts in CSV parser (#65057)
pandas,ea16919e775ca258e0ab541fd186a3d9f67e406e,2026-04-04 11:40:27 -0700,jbrockmendel,True,"BUG: .loc with (scalar, list) on MultiIndex not dropping scalar level (#64792)"
pandas,1e57b38d62f0bbb1d0f471b615aa5761eca5b596,2026-04-04 12:00:37 -0700,jbrockmendel,True,BUG: Index repr attributes now wrap to respect display.width (#65022)
pandas,6e0f39101e109504859fd7e35656df615cb3f49d,2026-04-04 12:05:04 -0700,jbrockmendel,True,BUG: Categorical repr values line now respects display.width (#65024)
pandas,4b6cd005b61c615f1d0eb232b0df62292417951a,2026-04-06 08:33:11 -0700,jbrockmendel,True,TST: Add regression test for to_csv with utf-16 encoding (#65061)
pandas,233d424358cff58f3a50f9d13b8ad60eacda94f9,2026-04-06 08:35:49 -0700,jbrockmendel,True,TST: Add regression test for read_csv memory_map with multi-char sep (#65060)
pandas,01904bb348a2bc5d5d9739da32729e8aac6a6f01,2026-04-06 08:38:20 -0700,jbrockmendel,True,TST: Add regression test for read_csv escapechar round-trip (#65059)
pandas,be070de0e040353ab4aacd7409a6cc53e9de79d0,2026-04-06 09:00:01 -0700,jbrockmendel,True,PERF: restore kh_get before kh_put in hashtable operations (#65026)
pandas,2cbba8e6d4158084466b68a4b254ef36e8670a0c,2026-04-06 09:50:37 -0700,jbrockmendel,True,BUG: DatetimeIndex constructor raises for equivalent freqs (#65012)
pandas,46478485f6f1cac9db790e6f81e1031e311203f2,2026-04-06 09:52:40 -0700,jbrockmendel,True,BUG: fix DataFrame.__getitem__ with slice in tuple on MultiIndex columns (#64852)
pandas,5c4177adad326483cadae6b77422bef66a98545c,2026-04-07 06:14:59 -0700,jbrockmendel,True,BUG/DEPR: groupby with duplicate index level names (#64721)
pandas,1bba48f900275af485e457b056f3e4fc82b38f94,2026-04-07 10:21:35 -0700,jbrockmendel,True,PERF: skip redundant take_nd in _Unstacker when indexer is identity (#65107)
pandas,cf157a1fe673b447b5fe6073907647df4643939e,2026-04-09 08:35:38 -0700,jbrockmendel,True,DOC: clarify hash_pandas_object index behavior with examples (#65125)
pandas,6f87bef6cde9c3eb3ab0fa79d50deb32e5cec002,2026-04-09 08:47:47 -0700,jbrockmendel,True,DOC: clarify that tz_localize(ambiguous='infer') requires monotonic timestamps (#65124)
pandas,7ae26bf09637dec6b390a8e723405857c6191452,2026-04-09 08:48:47 -0700,jbrockmendel,True,DOC: clarify that ExtensionArray.take does not support scalar indices (#65123)
pandas,226c6a9f3d80f561b6d0358a45255f6b60c54ca2,2026-04-09 11:12:57 -0700,jbrockmendel,True,PERF: use PyArrow compute for month_name/day_name with string dtype (#65104)
pandas,e3c709c6d23318089853137d4ff594b48a622b90,2026-04-09 11:14:20 -0700,jbrockmendel,True,PERF: remove redundant per-column casting loop in _append_internal (#65094)
pandas,c385d0188cbfb2294fb6362ec24b514b211c7fb1,2026-04-09 11:14:44 -0700,jbrockmendel,True,PERF: avoid transpose for axis=1 reductions on multi-block DataFrames (#65105)
pandas,deff5dc090483e23d72d77ad928b3b9e18f427a9,2026-04-09 16:28:51 -0700,jbrockmendel,True,DEPR: deprecate inference of datetime.date objects as datetime64 (#65056)
pandas,26005a091cc6bcc9d59b5fdb09e80982bdc9385f,2026-04-10 03:54:42 -0700,jbrockmendel,True,DOC: update GroupBy.sum/min/max See Also sections (#65144)
pandas,0b27819b8ac658f2f5899449355b2231fb7b59af,2026-04-10 09:12:38 -0700,jbrockmendel,True,DOC: note that DataFrame.values is not writeable (#65142)
pandas,ef08105444f2dc3a6ef3aae96f48c6eb19748f7a,2026-04-10 09:17:04 -0700,jbrockmendel,True,DEPR: deprecate dates-with-datetime64 in _maybe_downcast_for_indexing (#64871)
pandas,4529644302a0ea0c158ba6850c54c49eaa849c00,2026-04-10 14:04:49 -0700,jbrockmendel,True,DOC: improve MultiIndex.is_monotonic_increasing/decreasing docstrings (#65154)
pandas,cb095982f1d7646e55beb1c4a5df933f03260861,2026-04-10 14:11:22 -0700,jbrockmendel,True,DOC: document required external libraries in read_* I/O docstrings (#65143)
pandas,593c2dff1193c6a919629a3400e9fdca28b111b2,2026-04-10 14:12:39 -0700,jbrockmendel,True,PERF: Use DataFrame-level reductions in DataFrame.agg with list of funcs (#65031)
pandas,48295cdfe12cd25a6658118bb925eb9f1fcb165e,2026-04-10 15:36:00 -0700,jbrockmendel,True,PERF: use lookup instead of hash_inner_join for merge with unique right keys (#64691)
pandas,7b9838e8aa3eb07d58a7284352d1b3208110d480,2026-04-11 10:03:56 -0700,jbrockmendel,True,REF: Remove TimedeltaArray._from_sequence_not_strict (#65162)
pandas,2a184839186e3e778196ad6ee81ed8b03a6caa77,2026-04-11 10:08:21 -0700,jbrockmendel,True,"REF: consolidate __iter__ into TimelikeOps, standardize _validate_setitem_value (#65158)"
pandas,1d05da1a84b3581ee861a73623c44a1e12346f18,2026-04-11 10:10:19 -0700,jbrockmendel,True,BUG: raise clear TypeError for ExtensionArray.fillna with dict value (#65157)
pandas,894643c5193a13500cb54ed039d628362b6d5f6a,2026-04-11 10:12:07 -0700,jbrockmendel,True,DOC: clarify unit parameter in to_datetime docstring (#65155)
pandas,e1e3b2502aa130bbdb305e31a5f93b867df9e6d8,2026-04-12 11:39:27 -0700,jbrockmendel,True,REF: Move _get_arithmetic_result_freq from array to Index (#65184)
pandas,ee1d8551282294b2201f9e50666026c2d799a822,2026-04-12 11:43:44 -0700,jbrockmendel,True,REF: move freq computation from TimedeltaArray arithmetic to TimedeltaIndex (#65193)
pandas,81c9510cc61e463144b53b68c0f6367f85f55a34,2026-04-12 11:46:02 -0700,jbrockmendel,True,BUG: IntervalArray/IntervalIndex constructors upcast sub-64-bit dtypes (#65188)
pandas,04b197ae6b7451342e9d464a80edfa9547c89f1e,2026-04-12 11:48:29 -0700,jbrockmendel,True,BUG: fix TimedeltaIndex.resolution raising when freq is not set (#65186)
pandas,13ce5fab66ac5ea60c7a4bf33a10d21c78ea653f,2026-04-12 11:51:52 -0700,jbrockmendel,True,PERF: fix regression in NumericSeriesIndexing.time_loc_array (#65180)
pandas,9c53348c9c756c1acc97064aef5257938ccb5998,2026-04-12 11:53:26 -0700,jbrockmendel,True,REF: remove _Datetime64TZFormatter in favor of _Datetime64Formatter (#65171)
pandas,c10a47375673a7b227bdf18ce827655e7848e9e2,2026-04-13 08:53:10 -0700,jbrockmendel,True,CI: Fix numpy nightly build (#65197)
pandas,c88a8f92a3140d7d4dd66709eee2559b8b8add2c,2026-04-13 08:57:44 -0700,jbrockmendel,True,REF: remove unused nat_rep parameter from datetime/timedelta formatters (#65161)
